name,si_Mp__vs__si_Mn,si_Mp__vs__mln_Mn,si_Mp__vs__pre_inj,si_Mp__vs__sp_Ame,si_Mp__vs__sp_Mn,si_Mp__vs__sp_Mp,si_Mp__vs__mln_Mp,si_Mn__vs__mln_Mn,si_Mn__vs__pre_inj,si_Mn__vs__sp_Ame,si_Mn__vs__sp_Mn,si_Mn__vs__sp_Mp,si_Mn__vs__mln_Mp,mln_Mn__vs__pre_inj,mln_Mn__vs__sp_Ame,mln_Mn__vs__sp_Mn,mln_Mn__vs__sp_Mp,mln_Mn__vs__mln_Mp,pre_inj__vs__sp_Ame,pre_inj__vs__sp_Mn,pre_inj__vs__sp_Mp,pre_inj__vs__mln_Mp,sp_Ame__vs__sp_Mn,sp_Ame__vs__sp_Mp,sp_Ame__vs__mln_Mp,sp_Mn__vs__sp_Mp,sp_Mn__vs__mln_Mp,sp_Mp__vs__mln_Mp
Nr4a2-6,5.487281812652412,8.925968215296365,-1.5705566335538634,0.8167422250346021,6.945763110836197,1.5383014116512896,-0.6153054902329984,3.4386864026439525,-7.057838446206276,-4.67053958761781,1.4584812981837842,-3.9489804010011227,-6.102587302885411,-10.496524848850228,-8.109225990261763,-1.9802051044601683,-7.387666803645075,-9.541273705529363,2.3872988585884656,8.51631974439006,3.108858045205153,0.955251143320865,6.129020885801594,0.7215591866166875,-1.4320477152676006,-5.407461699184907,-7.561068601069195,-2.153606901884288
Nr4a2-7,-3.3913493235233005,-7.172941364560998,-12.591488849582802,21.887503387810305,-2.018516828799804,-1.5156930534846964,-8.924571966636634,-3.7815920410376975,-9.200139526059502,25.278852711333606,1.3728324947234967,1.8756562700386041,-5.533222643113334,-5.418547485021804,29.060444752371303,5.154424535761194,5.657248311076302,-1.751630602075636,34.47899223739311,10.572972020782998,11.075795796098106,3.6669168829461682,-23.90602021661011,-23.403196441295,-30.81207535444694,0.5028237753151075,-6.90605513783683,-7.408878913151938
Nr4a3-1,-13.930646230692098,-12.921989614502642,-12.443020750599395,-13.862733457331124,-6.7484093908295435,-7.551062154384965,-19.917367856602787,1.0086566161894552,1.487625480092703,0.06791277336097323,7.182236839862554,6.3795840763071325,-5.98672162591069,0.47896886390324767,-0.940743842828482,6.173580223673099,5.370927460117677,-6.995378242100145,-1.4197127067317297,5.694611359769851,4.89195859621443,-7.474347106003393,7.114324066501581,6.311671302946159,-6.054634399271663,-0.8026527635554217,-13.168958465773244,-12.366305702217822
Nr4a3-2,2.336449127138181,-2.308735397416058,-0.6960198232374921,-4.591232053038013,-2.18433190788798,-5.2481830149016275,-2.72801055951102,-4.645184524554239,-3.032468950375673,-6.927681180176194,-4.520781035026161,-7.584632142039808,-5.064459686649201,1.6127155741785657,-2.282496655621955,0.12440348952807767,-2.9394476174855697,-0.4192751620949622,-3.8952122298005207,-1.488312084650488,-4.552163191664135,-2.031990736273528,2.4069001451500327,-0.6569509618636147,1.8632214935269928,-3.0638511070136474,-0.5436786516230399,2.5201724553906075
Nr4a3-3,7.869949980003625,1.896225987956882,-10.063099747124781,-6.818923176790918,-4.796927238136959,-8.176823875102116,-7.478447046165499,-5.973723992046743,-17.933049727128406,-14.688873156794543,-12.666877218140584,-16.04677385510574,-15.348397026169124,-11.959325735081663,-8.7151491647478,-6.693153226093841,-10.073049863058998,-9.374673034122381,3.244176570333863,5.266172508987822,1.8862758720226651,2.584652700959282,2.0219959386539585,-1.357900698311198,-0.6595238693745813,-3.3798966369651566,-2.68151980802854,0.6983768289366168
Nr5a1-1,0.844532909009402,-2.0624289583266346,4.406003405666837,0.8109425782786275,1.3646034585003122,-0.22293590143959818,-3.6476974776105777,-2.9069618673360367,3.561470496657435,-0.033590330730774554,0.5200705494909101,-1.0674688104490002,-4.49223038661998,6.468432363993472,2.873371536605262,3.427032416826947,1.8394930568870365,-1.585268519283943,-3.5950608273882096,-3.041399947166525,-4.628939307106435,-8.053700883277415,0.5536608802216847,-1.0338784797182257,-4.458640055889205,-1.5875393599399104,-5.01230093611089,-3.4247615761709795
Nr5a1-2,3.8155051134015423,13.04937811804777,11.641281934677522,5.23000322680717,15.82309965857688,2.016708779801661,0.20226759778084613,9.233873004646227,7.82577682127598,1.414498113405628,12.007594545175337,-1.7987963335998813,-3.613237515620696,-1.4080961833702474,-7.819374891240599,2.7737215405291096,-11.032669338246109,-12.847110520266924,-6.411278707870352,4.181817723899357,-9.624573154875861,-11.439014336896676,10.593096431769709,-3.2132944470055094,-5.027735629026324,-13.806390878775218,-15.620832060796033,-1.8144411820208148
Nr5a1-3,-8.34204613822493,-9.33417815629329,-17.374702164861503,-12.397811017557402,-11.389815655318685,-7.362943271187163,-10.549837221065971,-0.9921320180683608,-9.032656026636573,-4.055764879332472,-3.047769517093755,0.979102867037767,-2.207791082841041,-8.040524008568212,-3.063632861264111,-2.0556374990253943,1.9712348851061279,-1.2156590647726802,4.9768911473041015,5.984886509542818,10.01175889367434,6.824864943795532,1.0079953622387166,5.034867746370239,1.8479737964914307,4.026872384131522,0.8399784342527141,-3.186893949878808
Nr5a1-4,-24.112896830101192,-8.047966522758735,-25.51261228181363,0.0,0.0,0.0,-11.971755027575597,16.064930307342458,-1.3997154517124386,24.112896830101192,24.112896830101192,24.112896830101192,12.141141802525595,-17.464645759054896,8.047966522758735,8.047966522758735,8.047966522758735,-3.923788504816862,25.51261228181363,25.51261228181363,25.51261228181363,13.540857254238034,0.0,0.0,-11.971755027575597,0.0,-11.971755027575597,-11.971755027575597
Nr5a2-1,2.9317859922385168,-4.251600543197455,-0.29484815128230935,-6.790413701616316,1.7601137522811428,-2.4431212981600794,-1.6411173480546495,-7.183386535435972,-3.226634143520826,-9.722199693854833,-1.171672239957374,-5.374907290398596,-4.572903340293166,3.9567523919151455,-2.5388131584188613,6.011714295478598,1.8084792450373754,2.6104831951428054,-6.495565550334007,2.054961903563452,-2.14827314687777,-1.3462691967723401,8.550527453897459,4.347292403456237,5.149296353561667,-4.203235050441222,-3.4012311003357922,0.8020039501054299
Nr5a2-2,1.145508207379649,-0.7006902279939027,3.498299590751671,0.1391754850846496,1.646346148446824,-1.9537538305249313,1.7560675736770435,-1.8461984353735517,2.352791383372022,-1.0063327222949994,0.500837941067175,-3.0992620379045803,0.6105593662973945,4.198989818745574,0.8398657130785523,2.3470363764407267,-1.2530636025310287,2.456757801670946,-3.3591241056670214,-1.851953442304847,-5.452053421276602,-1.7422320170746275,1.5071706633621744,-2.092929315609581,1.6168920885923939,-3.6000999789717554,0.10972142523021944,3.709821404201975
Nr5a2-3,6.578373317767706,-14.476240239031661,-25.036522037018422,-18.19008678395972,-15.269913627040005,-15.212405380268684,-13.87193891491605,-21.054613556799367,-31.614895354786128,-24.768460101727428,-21.84828694480771,-21.79077869803639,-20.450312232683757,-10.560281797986761,-3.71384654492806,-0.7936733880083437,-0.7361651412370236,0.6043013241156103,6.846435253058701,9.766608409978417,9.824116656749737,11.164583122102371,2.9201731569197165,2.9776814036910366,4.3181478690436705,0.05750824677132016,1.397974712123954,1.340466465352634
Nr6a1-1,-1.9364171662555094,-6.333593463248576,-12.971897168596541,-8.946616448723617,-6.8677150602494805,-6.204284113549079,-7.595064238638258,-4.397176296993067,-11.035480002341032,-7.010199282468108,-4.931297893993971,-4.2678669472935695,-5.658647072382749,-6.638303705347965,-2.613022985475041,-0.5341215970009046,0.12930934969949703,-1.2614707753896823,4.025280719872924,6.104182108347061,6.7676130550474625,5.376832929958283,2.0789013884741365,2.742332335174538,1.3515522100853588,0.6634309467004016,-0.7273491783887778,-1.3907801250891794
Nr6a1-2,2.946845221595254,-1.1289418010085441,-14.244745847083955,5.128021647984546,-9.973432370165767,-4.971622212905622,-4.178793479932985,-4.075787022603798,-17.19159106867921,2.1811764263892925,-12.920277591761021,-7.918467434500876,-7.1256387015282385,-13.11580404607541,6.2569634489930905,-8.844490569157223,-3.842680411897078,-3.0498516789244405,19.3727674950685,4.271313476918188,9.273123634178333,10.06595236715097,-15.101454018150314,-10.099643860890168,-9.306815127917531,5.001810157260145,5.794638890232783,0.7928287329726373
Nr6a1-3,2.6765826404199515,1.8482001104925558,2.628491864423438,2.4313142309424904,6.259532936216743,4.39979562810737,1.871443172210519,-0.8283825299273957,-0.04809077599651346,-0.2452684094774611,3.582950295796792,1.7232129876874183,-0.8051394682094326,0.7802917539308822,0.5831141204499346,4.4113328257241875,2.551595517614814,0.023243061717963087,-0.19717763348094763,3.6310410717933053,1.7713037636839317,-0.7570486922129191,3.828218705274253,1.9684813971648794,-0.5598710587319715,-1.8597373081093735,-4.388089764006224,-2.528352455896851
Nr6a1-4,-7.930461394794875,-12.748868503910401,-21.39846672863024,-15.409683715019995,-10.63287689888756,-10.99124855480764,-13.038061035461396,-4.818407109115526,-13.468005333835364,-7.479222320225119,-2.7024155040926843,-3.060787160012765,-5.107599640666521,-8.649598224719838,-2.6608152111095933,2.115991605022842,1.7576199491027609,-0.2891925315509951,5.988783013610245,10.76558982974268,10.4072181738226,8.360405693168843,4.776806816132435,4.418435160212354,2.371622679558598,-0.3583716559200809,-2.405184136573837,-2.046812480653756
Pgr-1,-1.3486858032700866,-1.1802387829951044,-1.878337084197895,2.930113501899797,1.7756839810065799,2.25479813224392,1.36843710651101,0.16844702027498215,-0.5296512809278084,4.278799305169883,3.1243697842766665,3.6034839355140065,2.7171229097810965,-0.6980983012027906,4.110352284894901,2.9559227640016843,3.4350369152390243,2.5486758895061143,4.808450586097692,3.654021065204475,4.133135216441815,3.246774190708905,-1.154429520893217,-0.6753153696558769,-1.5616763953887869,0.47911415123734,-0.40724687449556995,-0.88636102573291
Pgr-2,0.8139066818270209,5.129545626510826,-10.760050983338715,-0.7777501970538054,12.441010827123662,-2.602320931176962,0.07883199855389478,4.315638944683805,-11.573957665165736,-1.5916568788808263,11.627104145296641,-3.416227613003983,-0.7350746832731261,-15.88959660984954,-5.907295823564631,7.311465200612837,-7.731866557687788,-5.050713627956931,9.98230078628491,23.201061810462377,8.157730052161753,10.83888298189261,13.218761024177468,-1.8245707341231565,0.8565821956077002,-15.043331758300624,-12.362178828569768,2.6811529297308567
Pgr-3,-20.949245896189836,-24.39270322897501,-34.33715931818588,-24.913284361467277,0.0,0.0,-29.632228991950015,-3.4434573327851723,-13.387913421996046,-3.96403846527744,20.949245896189836,20.949245896189836,-8.682983095760179,-9.944456089210874,-0.5205811324922678,24.39270322897501,24.39270322897501,-5.239525762975006,9.423874956718606,34.33715931818588,34.33715931818588,4.704930326235868,24.913284361467277,24.913284361467277,-4.7189446304827385,0.0,-29.632228991950015,-29.632228991950015
Pgr-4,5.3477629843570185,3.0025336527163518,1.5175492254588079,-2.986609005455435,0.5936074885169376,-2.41952506286772,-1.432024923063807,-2.3452293316406667,-3.8302137588982106,-8.334371989812453,-4.754155495840081,-7.7672880472247385,-6.779787907420825,-1.4849844272575439,-5.989142658171787,-2.408926164199414,-5.422058715584072,-4.434558575780159,-4.504158230914243,-0.9239417369418703,-3.937074288326528,-2.949574148522615,3.5802164939723724,0.5670839425877148,1.554584082391628,-3.0131325513846576,-2.0256324115807445,0.9875001398039132
Pgr-5,4.649908001421252,6.049905904594112,4.100550151411895,5.8071991516927,6.560396356962158,4.55266360387003,5.665661333824019,1.39999790317286,-0.5493578500093577,1.1572911502714476,1.910488355540906,-0.09724439755122205,1.0157533324027668,-1.9493557531822177,-0.24270675290141241,0.510490452368046,-1.497242300724082,-0.3842445707700932,1.7066490002808052,2.4598462055502637,0.4521134524581356,1.5651111824121244,0.7531972052694584,-1.2545355478226696,-0.1415378178686808,-2.007732753092128,-0.8947350231381392,1.1129977299539888
Pgr-6,0.806385885062511,0.4927606446138242,0.12370260631209362,-4.60296386424595,-3.242872303739304,-7.103208106947832,-4.384442097619242,-0.3136252404486868,-0.6826832787504173,-5.409349749308461,-4.049258188801815,-7.909593992010343,-5.190827982681753,-0.36905803830173056,-5.0957245088597745,-3.7356329483531283,-7.5959687515616565,-4.877202742233067,-4.726666470558044,-3.3665749100513978,-7.226910713259926,-4.508144703931336,1.3600915605066461,-2.500244242701882,0.21852176662670786,-3.860335803208528,-1.1415697938799383,2.71876600932859
Ppara-1,2.306744914135578,6.002138317616058,1.765069513854172,6.947627499523321,6.243517371590357,7.325920893576509,2.482530355130436,3.6953934034804803,-0.5416754002814059,4.640882585387743,3.9367724574547793,5.019175979440931,0.17578544099485782,-4.237068803761886,0.9454891819072628,0.24137905397429904,1.3237825759604505,-3.5196079624856225,5.182557985669149,4.478447857736185,5.560851379722337,0.7174608412762637,-0.7041101279329638,0.3782933940531876,-4.465097144392885,1.0824035219861514,-3.7609870164599215,-4.843390538446073
Ppara-2,-5.148447347891491,-9.634249392062515,-8.044201814441834,-8.399997346184037,-10.575346923310633,-3.761833313037741,-4.613145318671684,-4.485802044171024,-2.8957544665503434,-3.251549998292546,-5.426899575419142,1.38661403485375,0.5353020292198067,1.5900475776206804,1.2342520458784776,-0.9410975312481185,5.872416079024774,5.0211040733908305,-0.3557955317422028,-2.531145108868799,4.282368501404093,3.43105649577015,-2.175349577126596,4.638164033146296,3.786852027512353,6.813513610272892,5.962201604638949,-0.8513120056339432
Ppara-3,-1.9906855917696333,-8.802958640639517,-6.514194397773167,-8.983939695836327,-10.058762969586155,-7.8238692944484285,-6.9404693074508685,-6.8122730488698835,-4.523508806003534,-6.993254104066693,-8.068077377816522,-5.833183702678795,-4.949783715681235,2.2887642428663497,-0.18098105519680985,-1.2558043289466383,0.9790893461910883,1.8624893331886483,-2.4697452980631596,-3.544568571812988,-1.3096748966752614,-0.42627490967770143,-1.0748232737498284,1.1600704013878982,2.043470388385458,2.2348936751377266,3.1182936621352866,0.88339998699756
Ppard-1,0.0,-3.3120213199831525,-24.515365832310806,-10.22187954576264,-17.29866992573305,-22.121336861561545,-22.195998947561208,-3.3120213199831525,-24.515365832310806,-10.22187954576264,-17.29866992573305,-22.121336861561545,-22.195998947561208,-21.203344512327654,-6.909858225779487,-13.986648605749899,-18.809315541578393,-18.883977627578055,14.293486286548166,7.216695906577755,2.394028970749261,2.3193668847495985,-7.0767903799704115,-11.899457315798905,-11.974119401798568,-4.822666935828494,-4.897329021828156,-0.07466208599966251
Ppard-2,-5.458524840094398,-11.397799791884651,-10.57572698636966,-5.317295581616577,-4.945765671874895,-6.006623612592563,-10.146401681490715,-5.939274951790253,-5.117202146275261,0.14122925847782142,0.5127591682195032,-0.5480987724981645,-4.687876841396317,0.822072805514992,6.080504210268074,6.452034120009756,5.3911761792920885,1.2513981103939358,5.2584314047530825,5.629961314494764,4.5691033737770965,0.4293253048789438,0.37152990974168176,-0.6893280309759859,-4.829106099874139,-1.0608579407176677,-5.20063600961582,-4.139778068898153
Ppard-3,-14.880645890763596,-10.383514076093114,-24.885846414233583,-14.02430274215235,-14.880645890763596,1.781836577794941,-6.2569634489930905,4.497131814670482,-10.005200523469988,0.8563431486112449,0.0,16.662482468558537,8.623682441770505,-14.50233233814047,-3.640788666059237,-4.497131814670482,12.165350653888055,4.126550627100023,10.861543672081233,10.005200523469988,26.667682992028524,18.628882965240493,-0.8563431486112449,15.806139319947292,7.76733929315926,16.662482468558537,8.623682441770505,-8.038800026788032
Ppard-4,20.80685016683657,6.073160228895844,-16.85555434946947,-4.327905856500266,20.80685016683657,-7.131523287258702,-3.227214664710729,-14.733689937940724,-37.66240451630604,-25.134756023336834,0.0,-27.93837345409527,-24.034064831547298,-22.928714578365316,-10.40106608539611,14.733689937940724,-13.204683516154546,-9.300374893606573,12.527648492969206,37.66240451630604,9.72403106221077,13.628339684758743,25.134756023336834,-2.803617430758436,1.1006911917895366,-27.93837345409527,-24.034064831547298,3.9043086225479726
Ppard-5,1.3079805915410034,6.660662605424761,-12.834069905969578,-4.923278390233257,2.932156785154895,-13.900811405488746,-8.425153900591702,5.352682013883758,-14.142050497510581,-6.2312589817742605,1.6241761936138914,-15.20879199702975,-9.733134492132706,-19.49473251139434,-11.583940995658018,-3.7285058202698664,-20.561474010913507,-15.085816506016464,7.910791515736321,15.766226691124473,-1.0667414995191677,4.4089160053778755,7.855435175388152,-8.977533015255489,-3.5018755103584454,-16.83296819064364,-11.357310685746597,5.475657504897043
Ppard-6,-0.5650850618238223,1.9481357017170495,-12.21455979852935,-2.6096112186928906,-6.4001824088277175,-4.719484034329824,-4.277490412456444,2.513220763540872,-11.649474736705528,-2.0445261568690682,-5.835097347003895,-4.1543989725060015,-3.712405350632622,-14.1626955002464,-4.55774692040994,-8.348318110544767,-6.667619736046873,-6.225626114173494,9.60494857983646,5.814377389701633,7.495075764199527,7.937069386072906,-3.790571190134827,-2.1098728156369333,-1.6678791937635538,1.6806983744978936,2.122691996371273,0.44199362187337954
Ppard-7,2.6380540206979646,-2.958906105104745,7.452186281426151,5.017839373639859,5.553597959336059,3.278847456135722,-3.2674839911129823,-5.59696012580271,4.8141322607281865,2.3797853529418944,2.915543938638095,0.6407934354377574,-5.905538011810947,10.411092386530896,7.976745478744604,8.512504064440805,6.237753561240467,-0.3085778860082371,-2.434346907786292,-1.8985883220900917,-4.173338825290429,-10.719670272539133,0.5357585856962004,-1.738991917504137,-8.285323364752841,-2.2747505032003374,-8.821081950449042,-6.546331447248704
Pparg-1,-0.9763096935740805,-10.72237578734908,-16.82250762467143,-8.024074553195746,-9.70376958889949,-10.997227384651453,-12.882246438013382,-9.746066093775,-15.84619793109735,-7.047764859621665,-8.72745989532541,-10.020917691077372,-11.905936744439302,-6.100131837322351,2.698301234153334,1.0186061984495893,-0.27485159730237285,-2.1598706506643026,8.798433071475685,7.1187380357719405,5.825280240019978,3.9402611866580486,-1.6796950357037446,-2.9731528314557067,-4.8581718848176365,-1.2934577957519622,-3.178476849113892,-1.8850190533619298
Pparg-2,-8.561406851742667,-12.482683521684741,-12.745979405120131,1.781836577794941,-6.5780281051994365,-8.759056355048862,-13.234641559655678,-3.921276669942074,-4.184572553377464,10.343243429537608,1.9833787465432309,-0.19764950330619513,-4.673234707913011,-0.26329588343539,14.264520099479682,5.904655416485305,3.723627166635879,-0.7519580379709367,14.527815982915072,6.167951299920695,3.986923050071269,-0.48866215453554673,-8.359864682994377,-10.540892932843803,-15.016478137450619,-2.181028249849426,-6.656613454456242,-4.475585204606816
Pparg-3,-1.1334551956379784,-1.1256768786324471,-0.8385949947969493,-3.5489510072753063,-2.168715734524824,-3.960996895276679,-1.4448609877472478,0.007778317005531221,0.29486020084102904,-2.415495811637328,-1.0352605388868454,-2.827541699638701,-0.31140579210926944,0.2870818838354978,-2.423274128642859,-1.0430388558923767,-2.835320016644232,-0.31918410911480066,-2.710356012478357,-1.3301207397278745,-3.12240190047973,-0.6062659929502985,1.3802352727504825,-0.4120458880013729,2.1040900195280585,-1.7922811607518554,0.723854746777576,2.5161359075294314
Pparg-4,-1.0478650315168707,-6.736512761411959,-14.122195039360335,-2.2921171329315584,-12.360561060709912,-0.1440155855368772,1.538237009147501,-5.688647729895088,-13.074330007843464,-1.2442521014146877,-11.312696029193042,0.9038494459799935,2.5861020406643718,-7.385682277948376,4.4443956284804,-5.624048299297954,6.592497175875081,8.27474977055946,11.830077906428777,1.7616339786504227,13.978179453823458,15.660432048507836,-10.068443927778354,2.148101547394681,3.8303541420790594,12.216545475173035,13.898798069857413,1.6822525946843783
Pparg-5,-13.813966208210779,-14.592397807683092,-22.0062828238787,-15.253223375730265,-18.540552269947945,-9.816816425004696,-14.350599365437326,-0.778431599472313,-8.19231661566792,-1.4392571675194858,-4.726586061737166,3.9971497832060834,-0.5366331572265466,-7.413885016195607,-0.6608255680471729,-3.948154462264853,4.775581382678396,0.2417984422457664,6.753059448148434,3.4657305539307544,12.189466398874004,7.6556834584413735,-3.28732889421768,5.436406950725569,0.9026240102929393,8.72373584494325,4.189952904510619,-4.53378294043263
Ppargc1a-1,-5.353313635750467,-9.183745925665846,-12.502164276363004,-6.623618159054772,-10.569538304839028,-8.187248158485275,-13.519985503716924,-3.830432289915379,-7.148850640612537,-1.2703045233043042,-5.216224669088561,-2.8339345227348076,-8.166671867966457,-3.318418350697158,2.5601277666110747,-1.385792379173182,0.9964977671805713,-4.336239578051078,5.8785461173082325,1.9326259715239757,4.314916117877729,-1.0178212273539202,-3.9459201457842568,-1.5636299994305034,-6.896367344662153,2.3822901463537534,-2.950447198877896,-5.332737345231649
Ppargc1a-2,0.9182545387800332,-7.600789480973532,-13.320160559981872,-10.409949672345249,-10.332312702731812,-9.436305830231703,-7.792749513703058,-8.519044019753565,-14.238415098761905,-11.328204211125282,-11.250567241511845,-10.354560369011736,-8.71100405248309,-5.71937107900834,-2.809160191371717,-2.7315232217582803,-1.835516349258171,-0.19196003272952566,2.910210887636623,2.9878478572500597,3.883854729750169,5.527411046278814,0.07763696961343669,0.973643842113546,2.6172001586421914,0.8960068725001094,2.5395631890287547,1.6435563165286453
Ppargc1a-3,-9.37126088158761,-17.016546248613942,-13.886674853566355,-15.812146309756052,-17.672910181631345,-8.878356082317673,-15.171245002363413,-7.645285367026332,-4.515413971978745,-6.440885428168443,-8.301649300043735,0.4929047992699367,-5.799984120775804,3.129871395047587,1.2043999388578897,-0.6563639330174027,8.138190166296269,1.8453012462505285,-1.9254714561896975,-3.78623532806499,5.008318771248682,-1.2845701487970587,-1.8607638718752924,6.933790227438379,0.6409013073926388,8.794554099313672,2.501665179267931,-6.2928889200457405
Ppargc1b-1,-28.5551524701673,-14.225018818400727,-27.003461191057426,-7.275034324167386,-25.178018185255738,-8.047966522758735,-25.51261228181363,14.330133651766573,1.5516912791098747,21.280118145999914,3.3771342849115626,20.507185947408566,3.0425401883536694,-12.778442372656698,6.949984494233341,-10.95299936685501,6.177052295641992,-11.287593463412904,19.72842686689004,1.825443005801688,18.95549466829869,1.4908489092437947,-17.90298386108835,-0.7729321985913487,-18.237577957646245,17.130051662497003,-0.3345940965578933,-17.464645759054896
Ppargc1b-2,-1.138642786435085,5.894763080170662,11.289859800682265,14.801512266026656,7.12523241213168,6.184648133456008,0.03690118511170226,7.033405866605747,12.42850258711735,15.94015505246174,8.263875198566765,7.323290919891093,1.1755439715467872,5.395096720511603,8.906749185855993,1.230469331961018,0.28988505328534586,-5.85786189505896,3.5116524653443904,-4.164627388550585,-5.105211667226257,-11.252958615570563,-7.676279853894975,-8.616864132570647,-14.764611080914953,-0.9405842786756722,-7.088331227019978,-6.147746948344306
Ppargc1b-3,1.684895295398789,-7.858883062442047,-8.828577602333425,-11.507488722446553,-10.705738527273326,-8.753015953256508,-6.6358718789379765,-9.543778357840836,-10.513472897732214,-13.192384017845342,-12.390633822672115,-10.437911248655297,-8.320767174336765,-0.9696945398913783,-3.648605660004506,-2.846855464831279,-0.8941328908144612,1.2230111835040702,-2.6789111201131277,-1.8771609249399006,0.07556164907691709,2.1927057233954486,0.8017501951732271,2.754472769190045,4.871616843508576,1.9527225740168177,4.069866648335349,2.1171440743185315
Rara1,-7.027765881231474,-8.679753712943537,-10.05824178712821,-13.122652160862103,-11.616504767060675,-13.199028670406818,-10.634156791136178,-1.6519878317120629,-3.0304759058967363,-6.094886279630629,-4.588738885829201,-6.171262789175344,-3.606390909904704,-1.3784880741846735,-4.442898447918566,-2.9367510541171384,-4.519274957463281,-1.954403078192641,-3.0644103737338924,-1.558262979932465,-3.140786883278608,-0.5759150040079675,1.5061473938014274,-0.07637650954471553,2.488495369725925,-1.582523903346143,0.9823479759244975,2.5648718792706404
Rara2,-2.773950470806021,-7.731589386244323,-16.227392090605193,-11.012806355736814,-5.303415663638809,-13.006500618159734,-15.199243128900832,-4.957638915438302,-13.453441619799172,-8.238855884930793,-2.529465192832788,-10.232550147353713,-12.425292658094811,-8.49580270436087,-3.2812169694924904,2.4281737226055142,-5.274911231915411,-7.467653742656509,5.214585734868379,10.923976426966384,3.2208914724454587,1.0281489617043604,5.709390692098005,-1.9936942624229204,-4.186436773164019,-7.703084954520925,-9.895827465262023,-2.1927425107410983
Rara3,-1.8814616034132143,-7.3272866324173975,-10.480757769850513,-10.771608338057433,-12.506266961831514,-9.469187359764604,-9.927931001686588,-5.445825029004183,-8.599296166437298,-8.890146734644219,-10.6248053584183,-7.587725756351389,-8.046469398273373,-3.1534711374331152,-3.4443217056400357,-5.178980329414117,-2.141900727347206,-2.6006443692691903,-0.29085056820692046,-2.0255091919810013,1.011570410085909,0.552826768163925,-1.7346586237740809,1.3024209782928295,0.8436773363708454,3.0370796020669104,2.5783359601449263,-0.45874364192198414
Rara4,1.553551236425136,0.017396097866964055,-0.8756388717904713,-1.3589317765436846,0.6309505485244813,-2.619886145205413,-2.835342084251451,-1.536155138558172,-2.4291901082156073,-2.9124830129688206,-0.9226006879006547,-4.173437381630549,-4.388893320676587,-0.8930349696574353,-1.3763278744106486,0.6135544506575172,-2.6372822430723772,-2.852738182118415,-0.4832929047532133,1.5065894203149526,-1.744247273414942,-1.9597032124609797,1.9898823250681659,-1.2609543686617286,-1.4764103077077664,-3.2508366937298945,-3.4662926327759322,-0.21545593904603777
Rarb1,-5.258786238782406,-7.592616246440002,-7.45016571157494,-6.881009569597538,-7.748707969683565,-5.525661859694267,-4.5297475370025495,-2.333830007657596,-2.1913794727925335,-1.6222233308151317,-2.489921730901159,-0.26687562091186123,0.7290387017798565,0.14245053486506265,0.7116066768424645,-0.1560917232435628,2.066954386745735,3.0628687094374527,0.5691561419774018,-0.29854225810862545,1.9245038518806723,2.92041817457239,-0.8676984000860273,1.3553477099032705,2.3512620325949882,2.2230461099892977,3.2189604326810155,0.9959143226917178
Rarb2,3.4379516112960857,-6.372445416314875,-8.982419066073888,-7.2622551923827245,-2.009619859322868,-7.258821729831567,-8.172781980593726,-9.81039702761096,-12.420370677369974,-10.70020680367881,-5.4475714706189535,-10.696773341127653,-11.610733591889812,-2.609973649759013,-0.8898097760678496,4.362825556992007,-0.886376313516692,-1.800336564278851,1.7201638736911633,6.97279920675102,1.723597336242321,0.809637085480162,5.252635333059857,0.0034334625511576178,-0.9105267882110013,-5.249201870508699,-6.163162121270858,-0.9139602507621589
Rarb3,5.326914898157455,9.250703402974317,-9.498082405095033,1.1766317346193276,4.065541699699985,5.947848578961867,4.065541699699985,3.923788504816862,-14.824997303252488,-4.150283163538127,-1.2613731984574699,0.6209336808044128,-1.2613731984574699,-18.74878580806935,-8.07407166835499,-5.185161703274332,-3.3028548240124493,-5.185161703274332,10.67471413971436,13.563624104795018,15.4459309840569,13.563624104795018,2.888909965080657,4.77121684434254,2.888909965080657,1.8823068792618827,0.0,-1.8823068792618827
Rarg1,-3.230669656444647,-2.850254293633924,-0.9968229716630361,0.6116681576737335,0.2104652708512873,1.1859843861464157,-3.3808727723382077,0.38041536281072297,2.2338466847816107,3.8423378141183804,3.441134927295934,4.4166540425910625,-0.15020311589356083,1.8534313219708878,3.4619224513076574,3.060719564485211,4.03623867978034,-0.5306184787042838,1.6084911293367696,1.2072882425143234,2.182807357809452,-2.3840498006751716,-0.4012028868224462,0.5743162284726822,-3.992540930011941,0.9755191152951284,-3.591338043189495,-4.566857158484623
Rarg2,-10.137593067942646,-12.44714603267903,-13.769423394370875,-16.47502948313236,-18.885238365352166,-11.12858419785205,-10.549033396920962,-2.3095529647363833,-3.6318303264282292,-6.337436415189714,-8.74764529740952,-0.9909911299094034,-0.4114403289783155,-1.322277361691846,-4.027883450453331,-6.438092332673136,1.3185618348269799,1.8981126357580678,-2.705606088761485,-5.11581497098129,2.640839196518826,3.2203899974499137,-2.4102088822198056,5.346445285280311,5.9259960862113985,7.756654167500116,8.336204968431204,0.5795508009310879
